Transaction_id,Date,customer_id,Gender,Age,product_category,Quantity,price_per_unit,total_amount,cost_per_unit,profit_per_unit,profit,Payment,customer_type,customer_satisfication
3904,1/18/2022,CUST3904,Female,63,Clothing,2,237,474,167,70,140,cash,New,3
3905,9/13/2022,CUST3905,Male,18,Beauty,3,65,195,43,22,66,cash,Returning,3
3906,2/18/2022,CUST3906,Female,66,Food,1,228,228,114,114,114,credit card,Returning,4
3907,4/22/2021,CUST3907,Female,74,Food,4,385,1540,256,129,516,cash,Returning,4
3908,2/16/2021,CUST3908,Male,22,Beauty,6,430,2580,331,99,594,credit card,Returning,4
3909,4/30/2021,CUST3909,Male,29,Beauty,1,329,329,287,42,42,online,Returning,5
3910,8/31/2022,CUST3910,Male,20,Food,9,130,1170,84,46,414,online,New,2
3911,2/14/2021,CUST3911,Male,80,Clothing,1,239,239,175,64,64,cash,New,2
3912,12/12/2022,CUST3912,Male,56,Beauty,8,125,1000,113,12,96,cash,Returning,4
3913,12/30/2021,CUST3913,Female,29,Electronics,5,459,2295,340,119,595,online,New,1
3914,4/19/2021,CUST3914,Male,29,Clothing,10,229,2290,122,107,1070,credit card,New,3
3915,5/19/2022,CUST3915,Male,33,Food,1,384,384,255,129,129,online,Returning,2
3916,12/7/2022,CUST3916,Male,28,Clothing,8,78,624,45,33,264,credit card,Returning,3
3917,11/18/2021,CUST3917,Female,75,Beauty,2,371,742,297,74,148,credit card,New,2
3918,6/16/2021,CUST3918,Male,25,Clothing,5,86,430,60,26,130,online,New,3
3919,2/19/2022,CUST3919,Female,37,Electronics,8,227,1816,142,85,680,credit card,New,4
3920,11/9/2022,CUST3920,Female,37,Electronics,8,104,832,67,37,296,credit card,Returning,3
3921,12/24/2022,CUST3921,Male,33,Electronics,10,399,3990,329,70,700,credit card,New,5
3922,3/30/2022,CUST3922,Female,51,Beauty,7,337,2359,300,37,259,credit card,New,1
3923,8/12/2022,CUST3923,Female,59,Clothing,8,320,2560,195,125,1000,online,Returning,1
3924,6/22/2022,CUST3924,Male,36,Beauty,10,211,2110,163,48,480,cash,Returning,2
3925,11/14/2022,CUST3925,Female,47,Electronics,7,94,658,59,35,245,cash,Returning,2
3926,3/29/2021,CUST3926,Male,66,Food,8,180,1440,160,20,160,cash,Returning,5
3927,12/6/2022,CUST3927,Male,57,Beauty,10,229,2290,170,59,590,online,New,2
3928,4/28/2022,CUST3928,Male,44,Food,3,99,297,50,49,147,credit card,Returning,1
3929,10/26/2021,CUST3929,Female,40,Beauty,6,374,2244,334,40,240,online,Returning,1
3930,11/26/2022,CUST3930,Male,78,Beauty,5,318,1590,202,116,580,credit card,New,2
3931,1/4/2021,CUST3931,Female,40,Food,4,444,1776,363,81,324,cash,Returning,4
3932,10/30/2022,CUST3932,Male,32,Beauty,5,288,1440,172,116,580,online,New,5
3933,10/29/2021,CUST3933,Male,46,Clothing,6,426,2556,344,82,492,online,Returning,5
3934,1/30/2021,CUST3934,Male,19,Clothing,9,369,3321,291,78,702,credit card,Returning,5
3935,1/3/2021,CUST3935,Male,55,Food,7,59,413,52,7,49,credit card,Returning,3
3936,5/2/2022,CUST3936,Male,47,Clothing,8,360,2880,227,133,1064,credit card,New,4
3937,4/28/2022,CUST3937,Male,67,Electronics,2,435,870,224,211,422,online,Returning,5
3938,11/8/2022,CUST3938,Female,41,Electronics,8,67,536,50,17,136,online,New,2
3939,4/17/2022,CUST3939,Female,55,Food,7,201,1407,108,93,651,cash,New,1
3940,2/13/2021,CUST3940,Male,64,Electronics,2,267,534,193,74,148,online,New,4
3941,6/13/2021,CUST3941,Male,67,Food,2,112,224,64,48,96,online,Returning,5
3942,9/5/2021,CUST3942,Male,29,Beauty,10,285,2850,172,113,1130,credit card,Returning,3
3943,7/2/2022,CUST3943,Male,78,Electronics,5,374,1870,218,156,780,online,Returning,1
3944,1/24/2021,CUST3944,Female,52,Electronics,2,41,82,24,17,34,credit card,New,2
3945,5/23/2022,CUST3945,Male,62,Clothing,8,211,1688,115,96,768,credit card,New,2
3946,7/22/2022,CUST3946,Male,21,Food,3,190,570,162,28,84,online,Returning,5
3947,10/28/2022,CUST3947,Male,61,Clothing,9,416,3744,238,178,1602,credit card,Returning,3
3948,1/7/2022,CUST3948,Female,54,Electronics,9,383,3447,332,51,459,cash,Returning,3
3949,4/27/2022,CUST3949,Male,55,Beauty,1,170,170,97,73,73,cash,Returning,1
3950,6/8/2022,CUST3950,Female,36,Beauty,9,169,1521,127,42,378,credit card,New,4
3951,10/20/2022,CUST3951,Male,70,Clothing,7,129,903,69,60,420,cash,New,4
3952,9/4/2022,CUST3952,Male,17,Food,4,147,588,79,68,272,cash,Returning,1
3953,11/10/2022,CUST3953,Male,70,Electronics,2,121,242,99,22,44,online,Returning,1
3954,10/7/2021,CUST3954,Male,69,Clothing,4,322,1288,164,158,632,credit card,New,3
3955,12/18/2022,CUST3955,Male,63,Food,4,90,360,59,31,124,credit card,New,4
3956,1/14/2021,CUST3956,Male,23,Clothing,1,208,208,138,70,70,online,New,1
3957,10/25/2022,CUST3957,Male,22,Clothing,6,144,864,111,33,198,credit card,Returning,5
3958,4/11/2022,CUST3958,Female,31,Clothing,9,285,2565,235,50,450,credit card,New,3
3959,6/25/2021,CUST3959,Male,57,Beauty,6,439,2634,276,163,978,online,New,5
3960,5/12/2021,CUST3960,Female,72,Food,6,275,1650,172,103,618,cash,Returning,2
3961,6/19/2022,CUST3961,Female,48,Clothing,9,37,333,22,15,135,cash,Returning,2
3962,11/24/2021,CUST3962,Male,33,Electronics,1,203,203,106,97,97,credit card,New,5
3963,1/22/2022,CUST3963,Male,56,Clothing,9,458,4122,358,100,900,credit card,New,4
3964,8/15/2022,CUST3964,Male,47,Beauty,7,357,2499,262,95,665,online,Returning,4
3965,5/27/2021,CUST3965,Male,40,Beauty,2,185,370,117,68,136,cash,New,5
3966,12/21/2022,CUST3966,Male,68,Food,4,165,660,123,42,168,online,Returning,4
3967,4/10/2022,CUST3967,Female,77,Food,3,79,237,51,28,84,credit card,New,2
3968,1/15/2021,CUST3968,Male,47,Clothing,9,181,1629,115,66,594,online,Returning,4
3969,6/5/2021,CUST3969,Female,72,Food,4,291,1164,199,92,368,cash,New,2
3970,5/1/2022,CUST3970,Male,49,Clothing,7,324,2268,241,83,581,cash,Returning,3
3971,12/28/2021,CUST3971,Male,79,Clothing,7,175,1225,110,65,455,online,Returning,1
3972,1/8/2022,CUST3972,Male,75,Clothing,5,148,740,110,38,190,online,New,4
3973,9/28/2021,CUST3973,Female,77,Food,8,111,888,100,11,88,credit card,Returning,1
3974,9/7/2021,CUST3974,Female,75,Electronics,6,156,936,84,72,432,cash,Returning,3
3975,9/4/2022,CUST3975,Male,20,Food,2,203,406,140,63,126,credit card,New,2
3976,3/24/2022,CUST3976,Male,54,Beauty,2,477,954,323,154,308,cash,New,5
3977,9/21/2021,CUST3977,Female,62,Clothing,6,90,540,63,27,162,online,New,2
3978,11/14/2021,CUST3978,Male,28,Food,8,247,1976,202,45,360,cash,New,4
3979,3/28/2022,CUST3979,Female,73,Beauty,8,292,2336,147,145,1160,online,Returning,3
3980,9/15/2022,CUST3980,Male,75,Food,5,377,1885,242,135,675,cash,Returning,3
3981,1/24/2022,CUST3981,Female,50,Clothing,5,456,2280,297,159,795,online,Returning,2
3982,4/19/2022,CUST3982,Male,34,Clothing,3,500,1500,416,84,252,cash,New,2
3983,2/11/2021,CUST3983,Male,16,Beauty,10,162,1620,84,78,780,credit card,New,3
3984,3/17/2021,CUST3984,Female,66,Electronics,5,67,335,42,25,125,cash,New,5
3985,11/14/2022,CUST3985,Female,38,Clothing,1,468,468,398,70,70,cash,Returning,1
3986,8/10/2021,CUST3986,Female,67,Food,3,316,948,248,68,204,credit card,Returning,1
3987,7/25/2022,CUST3987,Male,44,Beauty,10,402,4020,327,75,750,cash,New,5
3988,8/21/2022,CUST3988,Female,49,Electronics,4,197,788,140,57,228,cash,New,1
3989,11/23/2022,CUST3989,Male,42,Beauty,9,346,3114,219,127,1143,online,New,4
3990,6/21/2022,CUST3990,Male,53,Beauty,2,258,516,158,100,200,credit card,New,2
3991,7/25/2022,CUST3991,Female,67,Clothing,8,172,1376,146,26,208,credit card,New,3
3992,2/10/2022,CUST3992,Female,23,Beauty,3,323,969,170,153,459,credit card,New,1
3993,8/5/2021,CUST3993,Male,76,Clothing,8,378,3024,254,124,992,cash,New,2
3994,7/16/2021,CUST3994,Female,21,Food,2,367,734,290,77,154,cash,Returning,2
3995,6/6/2021,CUST3995,Male,65,Beauty,6,330,1980,295,35,210,online,Returning,4
3996,7/10/2022,CUST3996,Male,19,Clothing,7,185,1295,148,37,259,online,New,4
3997,4/3/2021,CUST3997,Male,80,Beauty,7,182,1274,106,76,532,cash,New,5
3998,11/19/2021,CUST3998,Male,60,Clothing,8,330,2640,220,110,880,online,Returning,2
3999,3/15/2022,CUST3999,Male,65,Electronics,2,455,910,265,190,380,cash,New,1
4000,9/9/2022,CUST4000,Male,48,Electronics,5,154,770,92,62,310,cash,Returning,1
4001,10/16/2022,CUST4001,Female,31,Beauty,6,250,1500,190,60,360,credit card,New,3
4002,10/6/2022,CUST4002,Female,46,Clothing,5,429,2145,240,189,945,online,New,5
4003,11/19/2022,CUST4003,Male,20,Electronics,5,186,930,163,23,115,credit card,Returning,1
4004,12/1/2022,CUST4004,Male,26,Beauty,9,406,3654,276,130,1170,credit card,Returning,2
4005,6/24/2022,CUST4005,Female,46,Beauty,9,118,1062,67,51,459,online,New,5
4006,12/5/2021,CUST4006,Female,77,Electronics,8,225,1800,130,95,760,cash,Returning,4
4007,8/2/2021,CUST4007,Male,40,Clothing,9,97,873,61,36,324,credit card,New,5
4008,3/30/2021,CUST4008,Female,60,Electronics,8,333,2664,182,151,1208,credit card,New,1
4009,8/1/2022,CUST4009,Male,27,Electronics,9,225,2025,119,106,954,online,New,3
4010,7/4/2022,CUST4010,Male,48,Electronics,1,112,112,88,24,24,credit card,Returning,2
4011,11/14/2022,CUST4011,Male,77,Beauty,5,470,2350,280,190,950,online,New,1
4012,10/18/2022,CUST4012,Male,42,Beauty,4,427,1708,364,63,252,online,Returning,4
4013,5/16/2021,CUST4013,Female,60,Beauty,1,182,182,100,82,82,credit card,New,5
4014,6/1/2021,CUST4014,Male,42,Beauty,9,332,2988,195,137,1233,online,Returning,4
4015,2/4/2021,CUST4015,Male,72,Beauty,6,58,348,29,29,174,online,Returning,4
4016,9/29/2021,CUST4016,Male,35,Electronics,3,281,843,210,71,213,online,Returning,3
4017,2/6/2021,CUST4017,Female,65,Electronics,1,137,137,82,55,55,online,New,5
4018,5/11/2022,CUST4018,Female,50,Clothing,5,324,1620,196,128,640,credit card,New,1
4019,7/7/2022,CUST4019,Male,80,Electronics,2,38,76,21,17,34,online,Returning,4
4020,6/3/2022,CUST4020,Female,68,Food,10,112,1120,58,54,540,credit card,New,3
4021,6/23/2022,CUST4021,Male,66,Electronics,1,93,93,48,45,45,online,New,2
4022,1/26/2021,CUST4022,Female,72,Clothing,1,280,280,157,123,123,cash,New,2
4023,1/13/2021,CUST4023,Male,39,Food,3,186,558,141,45,135,online,Returning,3
4024,11/28/2021,CUST4024,Male,74,Clothing,6,42,252,24,18,108,credit card,New,1
4025,1/6/2021,CUST4025,Male,29,Electronics,6,52,312,37,15,90,cash,New,2
4026,4/7/2022,CUST4026,Male,38,Food,7,497,3479,367,130,910,online,Returning,5
4027,3/30/2021,CUST4027,Male,67,Beauty,4,440,1760,327,113,452,online,New,2
4028,11/26/2021,CUST4028,Male,27,Food,6,117,702,104,13,78,cash,Returning,3
4029,9/9/2021,CUST4029,Female,47,Food,9,203,1827,160,43,387,credit card,Returning,3
4030,9/29/2021,CUST4030,Female,36,Beauty,3,308,924,161,147,441,online,New,1
4031,12/22/2022,CUST4031,Female,68,Clothing,5,261,1305,151,110,550,online,Returning,1
4032,4/30/2022,CUST4032,Female,64,Food,7,333,2331,183,150,1050,credit card,New,3
4033,1/23/2022,CUST4033,Female,38,Electronics,7,226,1582,179,47,329,online,New,4
4034,2/28/2022,CUST4034,Male,38,Clothing,10,33,330,26,7,70,online,New,2
4035,1/16/2021,CUST4035,Female,52,Electronics,10,101,1010,80,21,210,credit card,New,3
4036,6/21/2022,CUST4036,Male,24,Electronics,2,476,952,297,179,358,online,Returning,1
4037,3/9/2021,CUST4037,Female,46,Food,5,257,1285,209,48,240,credit card,New,2
4038,1/14/2021,CUST4038,Male,39,Clothing,10,411,4110,292,119,1190,credit card,Returning,2
4039,12/27/2021,CUST4039,Male,78,Clothing,1,271,271,199,72,72,cash,New,5
4040,11/7/2022,CUST4040,Female,47,Beauty,9,388,3492,227,161,1449,online,Returning,3
4041,5/13/2021,CUST4041,Male,59,Electronics,5,231,1155,175,56,280,credit card,New,5
4042,8/7/2022,CUST4042,Male,80,Food,7,241,1687,215,26,182,credit card,New,5
4043,5/16/2022,CUST4043,Male,20,Food,9,187,1683,163,24,216,online,Returning,1
4044,10/27/2021,CUST4044,Female,41,Beauty,10,447,4470,322,125,1250,online,Returning,5
4045,6/21/2021,CUST4045,Female,29,Food,7,106,742,92,14,98,online,New,3
4046,8/28/2022,CUST4046,Female,35,Electronics,7,213,1491,190,23,161,online,Returning,2
4047,12/28/2021,CUST4047,Male,71,Electronics,10,364,3640,317,47,470,credit card,Returning,4
4048,11/4/2021,CUST4048,Male,25,Clothing,9,231,2079,168,63,567,online,New,4
4049,2/20/2022,CUST4049,Female,77,Clothing,5,221,1105,164,57,285,credit card,New,3
4050,12/31/2021,CUST4050,Female,43,Food,2,482,964,341,141,282,credit card,Returning,3
4051,6/29/2021,CUST4051,Female,42,Clothing,5,105,525,59,46,230,credit card,New,1
4052,3/29/2022,CUST4052,Male,53,Clothing,1,405,405,343,62,62,cash,New,5
4053,6/24/2021,CUST4053,Male,32,Food,10,46,460,28,18,180,cash,New,2
4054,8/3/2022,CUST4054,Female,47,Beauty,10,226,2260,177,49,490,cash,Returning,1
4055,4/21/2021,CUST4055,Male,34,Electronics,3,204,612,168,36,108,online,Returning,3
4056,10/4/2021,CUST4056,Male,41,Food,3,411,1233,208,203,609,online,New,2
4057,2/7/2022,CUST4057,Female,26,Electronics,9,248,2232,211,37,333,cash,New,4
4058,3/16/2021,CUST4058,Male,40,Electronics,9,345,3105,257,88,792,cash,New,5
4059,5/27/2022,CUST4059,Female,57,Beauty,1,141,141,94,47,47,cash,Returning,2
4060,2/23/2021,CUST4060,Female,56,Clothing,7,307,2149,155,152,1064,online,New,5
4061,5/26/2021,CUST4061,Male,68,Beauty,4,97,388,75,22,88,online,New,4
4062,3/6/2021,CUST4062,Female,21,Electronics,2,437,874,353,84,168,cash,New,2
4063,4/10/2022,CUST4063,Female,58,Food,7,105,735,82,23,161,online,Returning,4
4064,10/11/2022,CUST4064,Female,37,Food,2,180,360,100,80,160,online,Returning,3
4065,9/26/2021,CUST4065,Male,17,Clothing,2,253,506,169,84,168,cash,Returning,5
4066,4/3/2022,CUST4066,Female,44,Electronics,5,497,2485,278,219,1095,online,New,3
4067,6/28/2022,CUST4067,Male,50,Beauty,8,349,2792,281,68,544,online,New,3
4068,12/5/2022,CUST4068,Female,27,Food,1,380,380,240,140,140,credit card,New,5
4069,10/11/2022,CUST4069,Female,47,Beauty,4,59,236,33,26,104,credit card,Returning,2
4070,6/6/2022,CUST4070,Male,39,Clothing,10,159,1590,92,67,670,online,New,1
4071,3/3/2022,CUST4071,Male,17,Food,1,36,36,31,5,5,cash,New,1
4072,12/23/2022,CUST4072,Male,75,Electronics,2,273,546,192,81,162,cash,Returning,4
4073,2/16/2021,CUST4073,Female,72,Beauty,7,226,1582,153,73,511,credit card,New,5
4074,2/3/2021,CUST4074,Male,47,Clothing,4,430,1720,353,77,308,cash,New,2
4075,2/13/2021,CUST4075,Male,57,Food,5,101,505,63,38,190,cash,Returning,4
4076,11/24/2022,CUST4076,Male,26,Electronics,6,224,1344,155,69,414,online,New,4
4077,12/18/2022,CUST4077,Male,54,Beauty,2,365,730,300,65,130,credit card,Returning,1
4078,6/29/2021,CUST4078,Male,18,Electronics,4,304,1216,212,92,368,online,New,2
4079,4/7/2021,CUST4079,Female,31,Food,8,69,552,44,25,200,credit card,Returning,4
4080,11/6/2021,CUST4080,Female,30,Clothing,1,460,460,275,185,185,online,New,1
4081,6/6/2022,CUST4081,Male,57,Electronics,2,389,778,287,102,204,online,New,5
4082,3/9/2021,CUST4082,Male,32,Beauty,8,288,2304,250,38,304,credit card,Returning,1
4083,1/7/2022,CUST4083,Male,38,Electronics,7,49,343,31,18,126,cash,Returning,3
4084,12/30/2021,CUST4084,Female,55,Electronics,6,308,1848,241,67,402,cash,New,3
4085,6/15/2021,CUST4085,Male,49,Electronics,2,265,530,162,103,206,credit card,Returning,4
4086,10/10/2021,CUST4086,Female,67,Clothing,3,409,1227,208,201,603,online,New,3
4087,12/5/2022,CUST4087,Female,47,Beauty,9,454,4086,303,151,1359,cash,Returning,5
4088,5/20/2022,CUST4088,Female,35,Clothing,3,350,1050,303,47,141,online,Returning,1
4089,3/28/2022,CUST4089,Female,60,Clothing,5,203,1015,105,98,490,credit card,New,3
4090,11/7/2021,CUST4090,Female,62,Electronics,7,233,1631,200,33,231,cash,Returning,1
4091,3/12/2021,CUST4091,Male,28,Beauty,4,123,492,84,39,156,cash,Returning,2
4092,4/12/2021,CUST4092,Male,44,Electronics,4,118,472,79,39,156,credit card,Returning,5
4093,10/13/2022,CUST4093,Male,28,Electronics,6,84,504,67,17,102,cash,New,4
4094,1/15/2021,CUST4094,Male,39,Food,10,230,2300,135,95,950,online,New,2
4095,7/27/2021,CUST4095,Female,62,Electronics,9,267,2403,198,69,621,online,Returning,1
4096,3/3/2021,CUST4096,Male,16,Clothing,7,75,525,38,37,259,credit card,New,3
4097,9/24/2022,CUST4097,Female,18,Clothing,9,430,3870,382,48,432,online,Returning,4
4098,7/7/2021,CUST4098,Male,17,Clothing,8,236,1888,186,50,400,cash,Returning,4
4099,7/10/2021,CUST4099,Female,51,Food,9,290,2610,240,50,450,credit card,New,1
4100,3/4/2021,CUST4100,Female,72,Food,7,488,3416,349,139,973,online,Returning,2
