Transaction_id,Date,customer_id,Gender,Age,product_category,Quantity,price _per _unit,total_amount,cost_per_unit,profit_per_unit,profit,payment,customer_type,customer_satisfication
1850,7/3/2024,CUST1850,Female,43,Clothing,5,150,750,131,19,95,credit card,Returning,2
1851,3/5/2024,CUST1851,Male,56,Clothing,5,275,1375,152,123,615,cash,Returning,4
1852,3/15/2024,CUST1852,Male,53,Clothing,1,114,114,100,14,14,credit card,New,3
1853,1/2/2024,CUST1853,Male,21,Electronics,7,92,644,64,28,196,online,New,3
1854,4/21/2024,CUST1854,Female,23,Food,6,349,2094,296,53,318,cash,New,2
1855,11/24/2024,CUST1855,Female,51,Clothing,9,294,2646,216,78,702,credit card,Returning,4
1856,1/10/2024,CUST1856,Male,36,Clothing,3,221,663,170,51,153,credit card,Returning,2
1857,5/15/2024,CUST1857,Female,82,Electronics,3,285,855,222,63,189,cash,Returning,4
1858,11/16/2024,CUST1858,Male,78,Clothing,8,209,1672,148,61,488,online,Returning,4
1859,9/1/2024,CUST1859,Female,48,Clothing,10,366,3660,221,145,1450,cash,New,1
1860,3/8/2024,CUST1860,Male,71,Clothing,5,240,1200,215,25,125,online,New,4
1861,2/23/2024,CUST1861,Female,36,Food,7,72,504,63,9,63,credit card,New,3
1862,11/27/2024,CUST1862,Male,29,Food,8,134,1072,100,34,272,cash,Returning,4
1863,6/29/2024,CUST1863,Female,38,Food,4,331,1324,194,137,548,online,New,5
1864,8/15/2024,CUST1864,Male,54,Clothing,5,198,990,128,70,350,online,Returning,5
1865,1/30/2024,CUST1865,Male,31,Clothing,3,481,1443,248,233,699,cash,New,4
1866,12/26/2024,CUST1866,Male,20,Clothing,9,272,2448,225,47,423,cash,Returning,1
1867,7/1/2024,CUST1867,Male,58,Clothing,9,444,3996,364,80,720,online,New,3
1868,10/29/2024,CUST1868,Female,83,Clothing,1,339,339,280,59,59,cash,New,1
1869,5/22/2024,CUST1869,Female,68,Food,6,422,2532,289,133,798,cash,New,3
1870,9/29/2024,CUST1870,Male,64,Electronics,5,366,1830,206,160,800,online,Returning,3
1871,5/11/2024,CUST1871,Female,76,Clothing,10,484,4840,399,85,850,credit card,New,2
1872,8/1/2024,CUST1872,Male,40,Clothing,7,57,399,29,28,196,credit card,New,3
1873,4/9/2024,CUST1873,Male,80,Food,10,320,3200,188,132,1320,cash,New,4
1874,8/7/2024,CUST1874,Male,32,Electronics,5,50,250,33,17,85,cash,Returning,4
1875,10/11/2024,CUST1875,Female,86,Food,5,310,1550,225,85,425,credit card,New,2
1876,2/23/2024,CUST1876,Female,62,Electronics,5,76,380,58,18,90,credit card,Returning,2
1877,4/9/2024,CUST1877,Female,46,Food,6,236,1416,165,71,426,credit card,New,1
1878,4/9/2024,CUST1878,Male,48,Electronics,3,321,963,273,48,144,online,Returning,1
1879,6/25/2024,CUST1879,Female,26,Food,4,438,1752,336,102,408,cash,Returning,3
1880,12/23/2024,CUST1880,Male,21,Clothing,4,331,1324,209,122,488,online,Returning,5
1881,8/6/2024,CUST1881,Female,53,Food,8,46,368,37,9,72,online,New,4
1882,1/13/2024,CUST1882,Female,88,Electronics,8,226,1808,178,48,384,online,New,4
1883,1/25/2024,CUST1883,Male,82,Clothing,6,296,1776,209,87,522,cash,New,3
1884,3/31/2024,CUST1884,Female,87,Electronics,8,92,736,49,43,344,online,Returning,1
1885,6/16/2024,CUST1885,Female,78,Clothing,9,49,441,38,11,99,online,Returning,1
1886,12/18/2024,CUST1886,Male,77,Clothing,8,64,512,48,16,128,online,New,4
1887,8/15/2024,CUST1887,Male,55,Clothing,10,132,1320,113,19,190,online,New,3
1888,12/7/2024,CUST1888,Male,66,Clothing,10,71,710,62,9,90,cash,Returning,1
1889,6/28/2024,CUST1889,Female,86,Food,6,274,1644,233,41,246,cash,New,3
1890,6/30/2024,CUST1890,Female,87,Clothing,5,152,760,124,28,140,credit card,Returning,5
1891,2/26/2024,CUST1891,Male,73,Clothing,8,251,2008,210,41,328,cash,New,4
1892,11/26/2024,CUST1892,Male,43,Clothing,9,228,2052,205,23,207,online,Returning,5
1893,3/15/2024,CUST1893,Male,34,Clothing,6,290,1740,160,130,780,cash,New,2
1894,2/10/2024,CUST1894,Male,86,Clothing,9,105,945,76,29,261,credit card,New,2
1895,3/3/2024,CUST1895,Male,32,Food,10,60,600,43,17,170,cash,New,3
1896,10/26/2024,CUST1896,Female,66,Clothing,2,244,488,218,26,52,online,New,2
1897,8/20/2024,CUST1897,Female,44,Clothing,3,184,552,109,75,225,cash,New,5
1898,6/15/2024,CUST1898,Male,63,Clothing,5,230,1150,155,75,375,online,Returning,2
1899,8/27/2024,CUST1899,Male,33,Clothing,9,398,3582,244,154,1386,cash,Returning,2
1900,1/5/2024,CUST1900,Female,48,Clothing,9,331,2979,236,95,855,online,New,3
1901,2/15/2024,CUST1901,Female,90,Electronics,6,448,2688,228,220,1320,cash,Returning,3
1902,1/7/2024,CUST1902,Male,79,Clothing,8,193,1544,100,93,744,online,New,3
1903,5/1/2024,CUST1903,Male,31,Food,6,88,528,45,43,258,cash,Returning,4
1904,7/23/2024,CUST1904,Male,38,Food,4,53,212,38,15,60,online,Returning,4
1905,8/4/2024,CUST1905,Female,44,Food,5,250,1250,179,71,355,cash,New,2
1906,2/3/2024,CUST1906,Male,61,Electronics,2,262,524,228,34,68,online,Returning,1
1907,12/15/2024,CUST1907,Male,85,Electronics,4,162,648,86,76,304,online,Returning,1
1908,12/31/2024,CUST1908,Female,45,Electronics,6,203,1218,112,91,546,online,Returning,2
1909,2/9/2024,CUST1909,Male,41,Clothing,9,109,981,59,50,450,cash,Returning,3
1910,12/5/2024,CUST1910,Female,78,Clothing,8,389,3112,230,159,1272,credit card,New,4
1911,12/16/2024,CUST1911,Female,41,Electronics,4,198,792,123,75,300,credit card,Returning,3
1912,1/27/2024,CUST1912,Female,83,Food,1,376,376,292,84,84,online,Returning,2
1913,1/4/2024,CUST1913,Female,58,Clothing,8,311,2488,247,64,512,online,Returning,1
1914,8/19/2024,CUST1914,Female,75,Clothing,1,274,274,177,97,97,online,New,4
1915,3/8/2024,CUST1915,Male,46,Clothing,6,280,1680,169,111,666,cash,Returning,3
1916,12/5/2024,CUST1916,Female,22,Clothing,10,306,3060,159,147,1470,credit card,Returning,4
1917,9/18/2024,CUST1917,Male,39,Clothing,10,123,1230,64,59,590,credit card,Returning,2
1918,11/15/2024,CUST1918,Male,51,Food,10,94,940,79,15,150,online,New,5
1919,1/7/2024,CUST1919,Male,60,Food,8,162,1296,99,63,504,online,Returning,2
1920,11/18/2024,CUST1920,Female,31,Clothing,2,240,480,172,68,136,cash,New,4
1921,2/23/2024,CUST1921,Female,28,Electronics,8,436,3488,382,54,432,credit card,Returning,1
1922,8/8/2024,CUST1922,Male,60,Clothing,7,46,322,31,15,105,online,Returning,3
1923,8/21/2024,CUST1923,Male,22,Clothing,3,456,1368,369,87,261,credit card,Returning,3
1924,6/13/2024,CUST1924,Female,38,Clothing,3,333,999,197,136,408,cash,New,2
1925,4/12/2024,CUST1925,Female,42,Clothing,6,188,1128,165,23,138,online,New,1
1926,3/13/2024,CUST1926,Male,43,Clothing,2,203,406,111,92,184,credit card,Returning,4
1927,12/15/2024,CUST1927,Male,26,Clothing,5,320,1600,280,40,200,credit card,Returning,4
1928,9/20/2024,CUST1928,Male,72,Clothing,4,266,1064,238,28,112,cash,Returning,3
1929,6/24/2024,CUST1929,Female,30,Food,6,428,2568,244,184,1104,credit card,Returning,5
1930,9/17/2024,CUST1930,Female,44,Clothing,4,247,988,150,97,388,credit card,New,5
1931,5/15/2024,CUST1931,Male,76,Electronics,2,393,786,347,46,92,cash,New,1
1932,7/20/2024,CUST1932,Female,53,Electronics,1,493,493,408,85,85,cash,New,3
1933,5/24/2024,CUST1933,Female,87,Clothing,9,69,621,43,26,234,online,Returning,2
1934,5/19/2024,CUST1934,Female,38,Clothing,6,470,2820,409,61,366,cash,New,3
1935,8/3/2024,CUST1935,Male,45,Clothing,4,455,1820,316,139,556,online,Returning,4
1936,4/27/2024,CUST1936,Male,20,Food,10,210,2100,166,44,440,cash,New,4
1937,5/16/2024,CUST1937,Female,70,Clothing,7,420,2940,355,65,455,cash,New,4
1938,8/15/2024,CUST1938,Male,29,Clothing,4,84,336,61,23,92,cash,Returning,2
1939,2/6/2024,CUST1939,Male,33,Clothing,4,36,144,26,10,40,online,Returning,2
1940,9/21/2024,CUST1940,Female,81,Electronics,5,287,1435,206,81,405,credit card,New,1
1941,6/10/2024,CUST1941,Female,89,Food,10,428,4280,292,136,1360,credit card,New,2
1942,8/12/2024,CUST1942,Male,68,Electronics,8,219,1752,126,93,744,credit card,New,3
1943,9/17/2024,CUST1943,Male,21,Food,6,340,2040,184,156,936,credit card,Returning,2
1944,9/16/2024,CUST1944,Male,39,Electronics,6,64,384,57,7,42,credit card,New,4
1945,7/21/2024,CUST1945,Female,43,Clothing,2,347,694,225,122,244,cash,New,1
1946,3/3/2024,CUST1946,Male,35,Clothing,1,428,428,366,62,62,cash,New,2
1947,2/17/2024,CUST1947,Male,24,Electronics,2,217,434,147,70,140,online,New,5
1948,2/22/2024,CUST1948,Male,82,Clothing,9,275,2475,204,71,639,credit card,Returning,1
1949,9/22/2024,CUST1949,Male,55,Clothing,5,478,2390,380,98,490,cash,New,2
1950,8/1/2024,CUST1950,Male,70,Food,7,271,1897,242,29,203,cash,New,1
1951,8/29/2024,CUST1951,Female,74,Clothing,10,239,2390,198,41,410,credit card,Returning,1
1952,10/14/2024,CUST1952,Female,82,Clothing,2,339,678,212,127,254,cash,New,5
1953,4/17/2024,CUST1953,Male,74,Clothing,1,353,353,288,65,65,cash,New,1
1954,1/23/2024,CUST1954,Female,74,Clothing,4,219,876,129,90,360,credit card,Returning,4
1955,1/18/2024,CUST1955,Male,44,Clothing,3,261,783,195,66,198,credit card,Returning,5
1956,8/15/2024,CUST1956,Male,86,Food,3,30,90,17,13,39,credit card,Returning,2
1957,2/4/2024,CUST1957,Male,90,Clothing,8,210,1680,111,99,792,credit card,New,3
1958,6/25/2024,CUST1958,Male,88,Clothing,4,70,280,62,8,32,cash,Returning,3
1959,3/28/2024,CUST1959,Male,82,Clothing,9,212,1908,181,31,279,online,New,2
1960,12/25/2024,CUST1960,Male,71,Electronics,2,244,488,185,59,118,online,Returning,1
1961,6/26/2024,CUST1961,Male,29,Clothing,8,118,944,91,27,216,credit card,New,1
1962,6/10/2024,CUST1962,Female,64,Clothing,5,456,2280,289,167,835,online,Returning,4
1963,9/20/2024,CUST1963,Male,46,Clothing,2,307,614,194,113,226,credit card,New,2
1964,10/22/2024,CUST1964,Male,23,Electronics,7,53,371,42,11,77,cash,Returning,3
1965,7/27/2024,CUST1965,Female,32,Food,4,261,1044,220,41,164,online,Returning,2
1966,2/24/2024,CUST1966,Male,31,Clothing,9,240,2160,198,42,378,credit card,Returning,5
1967,10/12/2024,CUST1967,Female,85,Food,7,100,700,60,40,280,cash,New,3
1968,1/16/2024,CUST1968,Female,37,Food,6,481,2886,283,198,1188,online,Returning,1
1969,11/22/2024,CUST1969,Female,55,Clothing,4,103,412,84,19,76,cash,Returning,1
1970,12/31/2024,CUST1970,Female,72,Food,1,148,148,110,38,38,cash,New,4
1971,4/22/2024,CUST1971,Female,27,Electronics,6,404,2424,289,115,690,cash,New,2
1972,9/8/2024,CUST1972,Female,68,Clothing,9,169,1521,94,75,675,cash,New,4
1973,6/8/2024,CUST1973,Male,60,Clothing,9,493,4437,254,239,2151,online,Returning,1
1974,8/17/2024,CUST1974,Female,71,Food,8,261,2088,190,71,568,credit card,New,2
1975,3/22/2024,CUST1975,Female,80,Electronics,3,300,900,168,132,396,cash,Returning,1
1976,1/24/2024,CUST1976,Female,52,Electronics,8,492,3936,263,229,1832,credit card,New,1
1977,1/25/2024,CUST1977,Male,86,Clothing,2,88,176,51,37,74,credit card,New,4
1978,4/6/2024,CUST1978,Female,87,Clothing,3,251,753,169,82,246,cash,Returning,3
1979,3/13/2024,CUST1979,Male,44,Clothing,9,167,1503,150,17,153,credit card,New,5
1980,7/20/2024,CUST1980,Female,56,Electronics,7,325,2275,187,138,966,cash,Returning,4
1981,4/1/2024,CUST1981,Female,30,Food,6,110,660,84,26,156,online,Returning,5
1982,1/26/2024,CUST1982,Male,71,Electronics,2,300,600,193,107,214,credit card,Returning,5
1983,4/25/2024,CUST1983,Male,68,Clothing,8,313,2504,210,103,824,credit card,Returning,4
1984,8/8/2024,CUST1984,Female,37,Clothing,7,204,1428,119,85,595,cash,New,3
1985,2/28/2024,CUST1985,Male,48,Clothing,9,471,4239,268,203,1827,credit card,New,1
1986,9/17/2024,CUST1986,Male,37,Food,7,35,245,24,11,77,online,New,4
1987,9/27/2024,CUST1987,Male,90,Clothing,4,313,1252,265,48,192,cash,New,1
1988,6/22/2024,CUST1988,Male,74,Electronics,4,339,1356,297,42,168,online,New,3
1989,5/5/2024,CUST1989,Male,90,Food,7,435,3045,243,192,1344,credit card,Returning,3
1990,5/25/2024,CUST1990,Male,64,Clothing,4,110,440,83,27,108,online,Returning,1
1991,7/1/2024,CUST1991,Male,45,Electronics,5,220,1100,161,59,295,credit card,New,3
1992,1/17/2024,CUST1992,Male,63,Electronics,1,332,332,178,154,154,online,Returning,3
1993,4/12/2024,CUST1993,Male,33,Clothing,8,142,1136,71,71,568,credit card,New,2
1994,12/13/2024,CUST1994,Male,67,Electronics,6,241,1446,184,57,342,credit card,New,1
1995,12/29/2024,CUST1995,Male,66,Clothing,3,188,564,142,46,138,cash,New,1
1996,4/14/2024,CUST1996,Female,54,Clothing,10,365,3650,184,181,1810,credit card,New,4
1997,10/7/2024,CUST1997,Male,68,Clothing,7,68,476,48,20,140,credit card,New,5
1998,4/29/2024,CUST1998,Male,84,Food,6,139,834,88,51,306,cash,Returning,2
1999,8/10/2024,CUST1999,Male,70,Electronics,10,209,2090,131,78,780,cash,Returning,3
2000,7/23/2024,CUST2000,Male,70,Clothing,5,374,1870,239,135,675,online,New,2
